Id,Term,Year,location,College,Department,Major,level,Degree_level,headcount,headcount_pibb
297,Fall,2012,On,CLAHS,School of Education,EDCI,Doctoral,Doctoral,113,89.0
298,Fall,2012,On,CLAHS,School of Education,EDCI,Masters,Masters,133,126
299,Fall,2012,On,CLAHS,School of Education,EDCO,Doctoral,Doctoral,12,10.0
300,Fall,2012,On,CLAHS,School of Education,EDCT,Doctoral,Doctoral,9,7.67
301,Fall,2012,On,CLAHS,School of Education,EDCT,Masters,Masters,20,18.7
302,Fall,2012,On,CLAHS,School of Education,EDRE,Doctoral,Doctoral,19,17.3
303,Fall,2012,On,CLAHS,School of Education,ELPS,Doctoral,Doctoral,33,21.3
304,Fall,2012,On,CLAHS,School of Education,ELPS,Masters,Masters,27,25.7
305,Fall,2012,On,CLAHS,School of Performing Arts,MUS,Freshmen,Bachelors,15,15.0
306,Fall,2012,On,CLAHS,School of Performing Arts,MUS,Juniors,Bachelors,19,19.0
307,Fall,2012,On,CLAHS,School of Performing Arts,MUS,Seniors,Bachelors,41,38.8
308,Fall,2012,On,CLAHS,School of Performing Arts,MUS,Sophomores,Bachelors,18,18.0
309,Fall,2012,On,CLAHS,School of Performing Arts,TA,Freshmen,Bachelors,9,9.00
310,Fall,2012,On,CLAHS,School of Performing Arts,TA,Juniors,Bachelors,21,21.0
311,Fall,2012,On,CLAHS,School of Performing Arts,TA,Masters,Masters,12,12.0
312,Fall,2012,On,CLAHS,School of Performing Arts,TA,Non-degree-seeking,Non-degre,1,0.25
313,Fall,2012,On,CLAHS,School of Performing Arts,TA,Seniors,Bachelors,25,25.0
314,Fall,2012,On,CLAHS,School of Performing Arts,TA,Sophomores,Bachelors,13,13.0
315,Fall,2012,On,CLAHS,Science and Technology in Society,HSE,Freshmen,Bachelors,3,3.00
316,Fall,2012,On,CLAHS,Science and Technology in Society,HSE,Juniors,Bachelors,6,6.00
317,Fall,2012,On,CLAHS,Science and Technology in Society,HSE,Seniors,Bachelors,11,11.0
318,Fall,2012,On,CLAHS,Science and Technology in Society,HSE,Sophomores,Bachelors,3,3.00
319,Fall,2012,On,CLAHS,Science and Technology in Society,STS,Doctoral,Doctoral,25,22.4
320,Fall,2012,On,CLAHS,Science and Technology in Society,STS,Masters,Masters,2,2.00
321,Fall,2012,On,CLAHS,Sociology,SOC,Doctoral,Doctoral,28,25.3
322,Fall,2012,On,CLAHS,Sociology,SOC,Freshmen,Bachelors,24,24.0
323,Fall,2012,On,CLAHS,Sociology,SOC,Juniors,Bachelors,82,79.8
324,Fall,2012,On,CLAHS,Sociology,SOC,Masters,Masters,18,16.2
325,Fall,2012,On,CLAHS,Sociology,SOC,Seniors,Bachelors,77,75.0
326,Fall,2012,On,CLAHS,Sociology,SOC,Sophomores,Bachelors,45,45.0
327,Fall,2012,On,CNRE,College of Natural Resources,MNR,Masters,Masters,1,0.78
328,Fall,2012,On,CNRE,College of Natural Resources,NR,Freshmen,Bachelors,6,6.00
329,Fall,2012,On,CNRE,Fish and Wildlife Conservation,FIW,Doctoral,Doctoral,28,26.3
330,Fall,2012,On,CNRE,Fish and Wildlife Conservation,FIW,Masters,Masters,28,24.6
331,Fall,2012,On,CNRE,Fish and Wildlife Conservation,FSCI,Freshmen,Bachelors,10,10.0
332,Fall,2012,On,CNRE,Fish and Wildlife Conservation,FSCI,Juniors,Bachelors,15,15.0
333,Fall,2012,On,CNRE,Fish and Wildlife Conservation,FSCI,Seniors,Bachelors,19,18.3
334,Fall,2012,On,CNRE,Fish and Wildlife Conservation,FSCI,Sophomores,Bachelors,9,9.00
335,Fall,2012,On,CNRE,Fish and Wildlife Conservation,WSCI,Freshmen,Bachelors,31,31.0
336,Fall,2012,On,CNRE,Fish and Wildlife Conservation,WSCI,Juniors,Bachelors,49,48.6
337,Fall,2012,On,CNRE,Fish and Wildlife Conservation,WSCI,Seniors,Bachelors,55,54.3
338,Fall,2012,On,CNRE,Fish and Wildlife Conservation,WSCI,Sophomores,Bachelors,25,25.0
339,Fall,2012,On,CNRE,For Resources & Environ Consrv,ERM,Freshmen,Bachelors,14,14.0
340,Fall,2012,On,CNRE,For Resources & Environ Consrv,ERM,Juniors,Bachelors,14,14.0
341,Fall,2012,On,CNRE,For Resources & Environ Consrv,ERM,Seniors,Bachelors,17,17.0
342,Fall,2012,On,CNRE,For Resources & Environ Consrv,ERM,Sophomores,Bachelors,13,13.0
343,Fall,2012,On,CNRE,For Resources & Environ Consrv,FOR,Doctoral,Doctoral,37,35.3
344,Fall,2012,On,CNRE,For Resources & Environ Consrv,FOR,Masters,Masters,29,28.1
345,Fall,2012,On,CNRE,For Resources & Environ Consrv,FORS,Freshmen,Bachelors,10,10.0
346,Fall,2012,On,CNRE,For Resources & Environ Consrv,FORS,Juniors,Bachelors,12,11.8
347,Fall,2012,On,CNRE,For Resources & Environ Consrv,FORS,Seniors,Bachelors,17,17.0
348,Fall,2012,On,CNRE,For Resources & Environ Consrv,FORS,Sophomores,Bachelors,21,21.0
349,Fall,2012,On,CNRE,For Resources & Environ Consrv,NRC,Freshmen,Bachelors,8,8.00
350,Fall,2012,On,CNRE,For Resources & Environ Consrv,NRC,Juniors,Bachelors,27,27.0
351,Fall,2012,On,CNRE,For Resources & Environ Consrv,NRC,Seniors,Bachelors,20,20.0
352,Fall,2012,On,CNRE,For Resources & Environ Consrv,NRC,Sophomores,Bachelors,21,20.8
353,Fall,2012,On,CNRE,Geography,GAEA,Doctoral,Doctoral,16,13.8
354,Fall,2012,On,CNRE,Geography,GEOG,Freshmen,Bachelors,10,10.0
355,Fall,2012,On,CNRE,Geography,GEOG,Juniors,Bachelors,43,41.8
356,Fall,2012,On,CNRE,Geography,GEOG,Masters,Masters,21,18.7
357,Fall,2012,On,CNRE,Geography,GEOG,Seniors,Bachelors,46,43.8
358,Fall,2012,On,CNRE,Geography,GEOG,Sophomores,Bachelors,24,24.0
359,Fall,2012,On,CNRE,Geography,MTRG,Freshmen,Bachelors,25,24.3
360,Fall,2012,On,CNRE,Geography,MTRG,Juniors,Bachelors,18,18.0
361,Fall,2012,On,CNRE,Geography,MTRG,Seniors,Bachelors,12,12.0
362,Fall,2012,On,CNRE,Geography,MTRG,Sophomores,Bachelors,23,23.0
363,Fall,2012,On,CNRE,Sustainable Biomaterials,FPR,Doctoral,Doctoral,8,7.11
364,Fall,2012,On,CNRE,Sustainable Biomaterials,FPR,Masters,Masters,6,6.00
365,Fall,2012,On,CNRE,Sustainable Biomaterials,WOOD,Freshmen,Bachelors,4,4.00
366,Fall,2012,On,CNRE,Sustainable Biomaterials,WOOD,Juniors,Bachelors,19,18.8
367,Fall,2012,On,CNRE,Sustainable Biomaterials,WOOD,Seniors,Bachelors,27,25.7
368,Fall,2012,On,CNRE,Sustainable Biomaterials,WOOD,Sophomores,Bachelors,20,19.5
369,Fall,2012,On,COE,Aerospace and Ocean Engineering,AE,Doctoral,Doctoral,56,52.6
370,Fall,2012,On,COE,Aerospace and Ocean Engineering,AE,Freshmen,Bachelors,1,1.00
371,Fall,2012,On,COE,Aerospace and Ocean Engineering,AE,Juniors,Bachelors,106,106
372,Fall,2012,On,COE,Aerospace and Ocean Engineering,AE,Masters,Masters,41,40.2
373,Fall,2012,On,COE,Aerospace and Ocean Engineering,AE,Seniors,Bachelors,221,217
374,Fall,2012,On,COE,Aerospace and Ocean Engineering,AE,Sophomores,Bachelors,96,96.0
375,Fall,2012,On,COE,Aerospace and Ocean Engineering,DAE,Juniors,Bachelors,4,4.00
376,Fall,2012,On,COE,Aerospace and Ocean Engineering,DAE,Seniors,Bachelors,13,12.5
377,Fall,2012,On,COE,Aerospace and Ocean Engineering,DAE,Sophomores,Bachelors,1,1.00
378,Fall,2012,On,COE,Aerospace and Ocean Engineering,DOE,Juniors,Bachelors,1,1.00
379,Fall,2012,On,COE,Aerospace and Ocean Engineering,DOE,Seniors,Bachelors,14,14.0
380,Fall,2012,On,COE,Aerospace and Ocean Engineering,DOE,Sophomores,Bachelors,3,3.00
381,Fall,2012,On,COE,Aerospace and Ocean Engineering,OCE,Masters,Masters,9,8.56
382,Fall,2012,On,COE,Aerospace and Ocean Engineering,OE,Juniors,Bachelors,31,30.3
383,Fall,2012,On,COE,Aerospace and Ocean Engineering,OE,Seniors,Bachelors,37,36.6
384,Fall,2012,On,COE,Aerospace and Ocean Engineering,OE,Sophomores,Bachelors,27,27.0
385,Fall,2012,On,COE,Biomedical Engineering & Mechanics,BMES,Doctoral,Doctoral,63,61.7
386,Fall,2012,On,COE,Biomedical Engineering & Mechanics,BMES,Masters,Masters,6,6.00
387,Fall,2012,On,COE,Biomedical Engineering & Mechanics,EM,Doctoral,Doctoral,86,81.8
388,Fall,2012,On,COE,Biomedical Engineering & Mechanics,EM,Masters,Masters,14,14.0
389,Fall,2012,On,COE,Biomedical Engineering & Mechanics,ESM,Juniors,Bachelors,38,38.0
390,Fall,2012,On,COE,Biomedical Engineering & Mechanics,ESM,Seniors,Bachelors,65,65.0
391,Fall,2012,On,COE,Biomedical Engineering & Mechanics,ESM,Sophomores,Bachelors,10,10.0
392,Fall,2012,On,COE,Chemical Engineering,CHE,Doctoral,Doctoral,46,43.6
393,Fall,2012,On,COE,Chemical Engineering,CHE,Freshmen,Bachelors,3,3.00
394,Fall,2012,On,COE,Chemical Engineering,CHE,Juniors,Bachelors,101,101
395,Fall,2012,On,COE,Chemical Engineering,CHE,Masters,Masters,1,1.00
396,Fall,2012,On,COE,Chemical Engineering,CHE,Seniors,Bachelors,158,155
397,Fall,2012,On,COE,Chemical Engineering,CHE,Sophomores,Bachelors,73,73.0
398,Fall,2012,On,COE,Civil & Environmental Engineering,CE,Doctoral,Doctoral,129,122
399,Fall,2012,On,COE,Civil & Environmental Engineering,CE,Freshmen,Bachelors,5,5.00
400,Fall,2012,On,COE,Civil & Environmental Engineering,CE,Juniors,Bachelors,150,150
401,Fall,2012,On,COE,Civil & Environmental Engineering,CE,Masters,Masters,201,190
402,Fall,2012,On,COE,Civil & Environmental Engineering,CE,Seniors,Bachelors,261,258
403,Fall,2012,On,COE,Civil & Environmental Engineering,CE,Sophomores,Bachelors,64,64.0
404,Fall,2012,On,COE,Civil & Environmental Engineering,CEM,Juniors,Bachelors,38,38.0
405,Fall,2012,On,COE,Civil & Environmental Engineering,CEM,Seniors,Bachelors,49,48.8
406,Fall,2012,On,COE,Civil & Environmental Engineering,CEM,Sophomores,Bachelors,21,21.0
407,Fall,2012,On,COE,Civil & Environmental Engineering,ENE,Masters,Masters,24,22.0
408,Fall,2012,On,COE,Civil & Environmental Engineering,ESEN,Masters,Masters,6,5.44
409,Fall,2012,On,COE,Computer Science,CS,Freshmen,Bachelors,1,1.00
410,Fall,2012,On,COE,Computer Science,CS,Juniors,Bachelors,137,137
411,Fall,2012,On,COE,Computer Science,CS,Seniors,Bachelors,202,198
412,Fall,2012,On,COE,Computer Science,CS,Sophomores,Bachelors,61,61.0
413,Fall,2012,On,COE,Computer Science,CSA,Doctoral,Doctoral,168,157
414,Fall,2012,On,COE,Computer Science,CSA,Masters,Masters,59,57.1
415,Fall,2012,On,COE,Dept. of Engineering Education,ENGE,Doctoral,Doctoral,29,25.9
416,Fall,2012,On,COE,Dept. of Engineering Education,GE,Freshmen,Bachelors,1351,1351
417,Fall,2012,On,COE,Dept. of Engineering Education,GE,Juniors,Bachelors,210,207
418,Fall,2012,On,COE,Dept. of Engineering Education,GE,Seniors,Bachelors,35,34.3
419,Fall,2012,On,COE,Dept. of Engineering Education,GE,Sophomores,Bachelors,560,559
420,Fall,2012,On,COE,Electrical and Computer Engineering,CPE,Doctoral,Doctoral,81,70.7
421,Fall,2012,On,COE,Electrical and Computer Engineering,CPE,Freshmen,Bachelors,1,1.00
422,Fall,2012,On,COE,Electrical and Computer Engineering,CPE,Juniors,Bachelors,73,71.8
423,Fall,2012,On,COE,Electrical and Computer Engineering,CPE,Masters,Masters,55,48.0
424,Fall,2012,On,COE,Electrical and Computer Engineering,CPE,Seniors,Bachelors,123,122
425,Fall,2012,On,COE,Electrical and Computer Engineering,CPE,Sophomores,Bachelors,48,48.0
426,Fall,2012,On,COE,Electrical and Computer Engineering,EE,Doctoral,Doctoral,203,187
427,Fall,2012,On,COE,Electrical and Computer Engineering,EE,Freshmen,Bachelors,3,3.00
428,Fall,2012,On,COE,Electrical and Computer Engineering,EE,Juniors,Bachelors,138,138
429,Fall,2012,On,COE,Electrical and Computer Engineering,EE,Masters,Masters,94,86.0
430,Fall,2012,On,COE,Electrical and Computer Engineering,EE,Seniors,Bachelors,207,203
431,Fall,2012,On,COE,Electrical and Computer Engineering,EE,Sophomores,Bachelors,60,60.0
432,Fall,2012,On,COE,Industrial and Systems Engineering,ISE,Doctoral,Doctoral,77,70.8
433,Fall,2012,On,COE,Industrial and Systems Engineering,ISE,Freshmen,Bachelors,4,4.00
434,Fall,2012,On,COE,Industrial and Systems Engineering,ISE,Juniors,Bachelors,181,179
435,Fall,2012,On,COE,Industrial and Systems Engineering,ISE,Masters,Masters,52,48.2
436,Fall,2012,On,COE,Industrial and Systems Engineering,ISE,Seniors,Bachelors,272,268
437,Fall,2012,On,COE,Industrial and Systems Engineering,ISE,Sophomores,Bachelors,106,106
438,Fall,2012,On,COE,Materials Science & Engineering,MSE,Doctoral,Doctoral,43,41.8
439,Fall,2012,On,COE,Materials Science & Engineering,MSE,Freshmen,Bachelors,3,3.00
440,Fall,2012,On,COE,Materials Science & Engineering,MSE,Juniors,Bachelors,31,30.8
441,Fall,2012,On,COE,Materials Science & Engineering,MSE,Masters,Masters,14,13.7
442,Fall,2012,On,COE,Materials Science & Engineering,MSE,Seniors,Bachelors,68,68.0
443,Fall,2012,On,COE,Materials Science & Engineering,MSE,Sophomores,Bachelors,26,26.0
444,Fall,2012,On,COE,Mechanical Engineering,ME,Doctoral,Doctoral,148,142
445,Fall,2012,On,COE,Mechanical Engineering,ME,Freshmen,Bachelors,13,13.0
446,Fall,2012,On,COE,Mechanical Engineering,ME,Juniors,Bachelors,351,350
447,Fall,2012,On,COE,Mechanical Engineering,ME,Masters,Masters,133,123
448,Fall,2012,On,COE,Mechanical Engineering,ME,Seniors,Bachelors,464,458
449,Fall,2012,On,COE,Mechanical Engineering,ME,Sophomores,Bachelors,239,239
450,Fall,2012,On,COE,Mining and Minerals Engineering,MINE,Doctoral,Doctoral,22,18.7
451,Fall,2012,On,COE,Mining and Minerals Engineering,MINE,Juniors,Bachelors,60,60.0
452,Fall,2012,On,COE,Mining and Minerals Engineering,MINE,Masters,Masters,11,10.4
453,Fall,2012,On,COE,Mining and Minerals Engineering,MINE,Seniors,Bachelors,80,80.0
454,Fall,2012,On,COE,Mining and Minerals Engineering,MINE,Sophomores,Bachelors,60,60.0
455,Fall,2012,On,COS,Biological Sciences,BIOL,Doctoral,Doctoral,61,58.6
456,Fall,2012,On,COS,Biological Sciences,BIOL,Freshmen,Bachelors,438,438
457,Fall,2012,On,COS,Biological Sciences,BIOL,Juniors,Bachelors,321,321
458,Fall,2012,On,COS,Biological Sciences,BIOL,Masters,Masters,11,9.22
459,Fall,2012,On,COS,Biological Sciences,BIOL,Non-degree-seeking,Non-degre,1,0.25
460,Fall,2012,On,COS,Biological Sciences,BIOL,Seniors,Bachelors,412,406
461,Fall,2012,On,COS,Biological Sciences,BIOL,Sophomores,Bachelors,345,344
462,Fall,2012,On,COS,Chemistry,CHEM,Doctoral,Doctoral,124,118
463,Fall,2012,On,COS,Chemistry,CHEM,Freshmen,Bachelors,97,97.0
464,Fall,2012,On,COS,Chemistry,CHEM,Juniors,Bachelors,44,44.0
465,Fall,2012,On,COS,Chemistry,CHEM,Masters,Masters,12,12.0
466,Fall,2012,On,COS,Chemistry,CHEM,Seniors,Bachelors,81,77.5
467,Fall,2012,On,COS,Chemistry,CHEM,Sophomores,Bachelors,41,41.0
468,Fall,2012,On,COS,Economics,ECAS,Doctoral,Doctoral,27,25.7
469,Fall,2012,On,COS,Economics,ECAS,Freshmen,Bachelors,12,12.0
470,Fall,2012,On,COS,Economics,ECAS,Juniors,Bachelors,60,59.3
471,Fall,2012,On,COS,Economics,ECAS,Seniors,Bachelors,60,58.8
472,Fall,2012,On,COS,Economics,ECAS,Sophomores,Bachelors,22,22.0
473,Fall,2012,On,COS,Economics,ECON,Freshmen,Bachelors,28,28.0
474,Fall,2012,On,COS,Economics,ECON,Juniors,Bachelors,78,77.8
475,Fall,2012,On,COS,Economics,ECON,Seniors,Bachelors,67,66.3
476,Fall,2012,On,COS,Economics,ECON,Sophomores,Bachelors,45,45.0
477,Fall,2012,On,COS,Geosciences,GEOS,Doctoral,Doctoral,42,41.1
478,Fall,2012,On,COS,Geosciences,GEOS,Freshmen,Bachelors,17,17.0
479,Fall,2012,On,COS,Geosciences,GEOS,Juniors,Bachelors,28,28.0
480,Fall,2012,On,COS,Geosciences,GEOS,Masters,Masters,22,22.0
481,Fall,2012,On,COS,Geosciences,GEOS,Seniors,Bachelors,41,39.9
482,Fall,2012,On,COS,Geosciences,GEOS,Sophomores,Bachelors,16,15.3
483,Fall,2012,On,COS,Mathematics,MATH,Doctoral,Doctoral,30,29.3
484,Fall,2012,On,COS,Mathematics,MATH,Freshmen,Bachelors,83,83.0
485,Fall,2012,On,COS,Mathematics,MATH,Juniors,Bachelors,80,79.0
486,Fall,2012,On,COS,Mathematics,MATH,Masters,Masters,27,27.0
487,Fall,2012,On,COS,Mathematics,MATH,Seniors,Bachelors,105,104
488,Fall,2012,On,COS,Mathematics,MATH,Sophomores,Bachelors,65,65.0
489,Fall,2012,On,COS,Physics,PHYS,Doctoral,Doctoral,74,72.7
490,Fall,2012,On,COS,Physics,PHYS,Freshmen,Bachelors,58,58.0
491,Fall,2012,On,COS,Physics,PHYS,Juniors,Bachelors,46,45.1
492,Fall,2012,On,COS,Physics,PHYS,Masters,Masters,1,1.00
493,Fall,2012,On,COS,Physics,PHYS,Seniors,Bachelors,42,40.8
494,Fall,2012,On,COS,Physics,PHYS,Sophomores,Bachelors,29,29.0
495,Fall,2012,On,COS,Psychology,PSYC,Doctoral,Doctoral,72,69.2
496,Fall,2012,On,COS,Psychology,PSYC,Freshmen,Bachelors,103,103
497,Fall,2012,On,COS,Psychology,PSYC,Juniors,Bachelors,227,226
498,Fall,2012,On,COS,Psychology,PSYC,Masters,Masters,2,2.00
499,Fall,2012,On,COS,Psychology,PSYC,Seniors,Bachelors,255,249
500,Fall,2012,On,COS,Psychology,PSYC,Sophomores,Bachelors,131,131
501,Fall,2012,On,COS,Statistics,STAT,Doctoral,Doctoral,59,56.9
502,Fall,2012,On,COS,Statistics,STAT,Freshmen,Bachelors,14,14.0
503,Fall,2012,On,COS,Statistics,STAT,Juniors,Bachelors,8,8.00
504,Fall,2012,On,COS,Statistics,STAT,Masters,Masters,20,19.7
505,Fall,2012,On,COS,Statistics,STAT,Seniors,Bachelors,20,20.0
506,Fall,2012,On,COS,Statistics,STAT,Sophomores,Bachelors,12,12.0
507,Fall,2012,On,CVM,Biomedical Science,BMVS,Doctoral,Doctoral,52,49.8
508,Fall,2012,On,CVM,Biomedical Science,BMVS,Masters,Masters,35,24.8
509,Fall,2012,On,CVM,Biomedical Science,VM,Professional,Professio,420,420
510,Fall,2012,On,CVM,Population Health Sciences Dept,PH,Masters,Masters,42,39.3
511,Fall,2012,On,IntC,Dean - Graduate School,GBCB,Doctoral,Doctoral,44,43.0
512,Fall,2012,On,IntC,Dean - Graduate School,IT,Masters,Masters,1,1.00
513,Fall,2012,On,IntC,Dean - Graduate School,MACR,Doctoral,Doctoral,41,39.4
514,Fall,2012,On,IntC,Dean - Graduate School,MACR,Masters,Masters,2,2.00
515,Fall,2012,On,IntC,Graduate School Student Services,GS,Masters,Masters,117,83.1
516,Fall,2012,On,IntC,Graduate School Student Services,GSCR,Masters,Masters,10,4.67
517,Fall,2012,On,IntC,Univ. Academic Advising Center,US,Freshmen,Bachelors,1422,1420
518,Fall,2012,On,IntC,Univ. Academic Advising Center,US,Juniors,Bachelors,57,57.0
519,Fall,2012,On,IntC,Univ. Academic Advising Center,US,Non-degree-seeking,Non-degre,26,9.67
520,Fall,2012,On,IntC,Univ. Academic Advising Center,US,Sophomores,Bachelors,483,481
521,Fall,2012,On,PCOB,Accounting & Information Systems,ACIS,Freshmen,Bachelors,89,89.0
522,Fall,2012,On,PCOB,Accounting & Information Systems,ACIS,Juniors,Bachelors,179,179
523,Fall,2012,On,PCOB,Accounting & Information Systems,ACIS,Masters,Masters,76,74.0
524,Fall,2012,On,PCOB,Accounting & Information Systems,ACIS,Seniors,Bachelors,204,200
525,Fall,2012,On,PCOB,Accounting & Information Systems,ACIS,Sophomores,Bachelors,116,115
526,Fall,2012,On,PCOB,Accounting & Information Systems,GBUA,Doctoral,Doctoral,16,16.0
527,Fall,2012,On,PCOB,Business Information Technology,BIT,Freshmen,Bachelors,47,47.0
528,Fall,2012,On,PCOB,Business Information Technology,BIT,Juniors,Bachelors,146,146
529,Fall,2012,On,PCOB,Business Information Technology,BIT,Seniors,Bachelors,158,154
530,Fall,2012,On,PCOB,Business Information Technology,BIT,Sophomores,Bachelors,99,98.3
531,Fall,2012,On,PCOB,Dean of Business,BAD,Masters,Masters,67,66.7
532,Fall,2012,On,PCOB,Dean of Business,BUS,Freshmen,Bachelors,337,337
533,Fall,2012,On,PCOB,Dean of Business,BUS,Juniors,Bachelors,12,12.0
534,Fall,2012,On,PCOB,Dean of Business,BUS,Seniors,Bachelors,1,1.00
535,Fall,2012,On,PCOB,Dean of Business,BUS,Sophomores,Bachelors,188,188
536,Fall,2012,On,PCOB,"Finance, Insurance & Business Law",BFIN,Doctoral,Doctoral,9,9.00
537,Fall,2012,On,PCOB,"Finance, Insurance & Business Law",FIN,Freshmen,Bachelors,74,74.0
538,Fall,2012,On,PCOB,"Finance, Insurance & Business Law",FIN,Juniors,Bachelors,177,177
539,Fall,2012,On,PCOB,"Finance, Insurance & Business Law",FIN,Seniors,Bachelors,270,267
540,Fall,2012,On,PCOB,"Finance, Insurance & Business Law",FIN,Sophomores,Bachelors,125,125
541,Fall,2012,On,PCOB,Hospitality and Tourism,HTM,Doctoral,Doctoral,12,10.7
542,Fall,2012,On,PCOB,Hospitality and Tourism,HTM,Freshmen,Bachelors,29,29.0
543,Fall,2012,On,PCOB,Hospitality and Tourism,HTM,Juniors,Bachelors,49,48.3
544,Fall,2012,On,PCOB,Hospitality and Tourism,HTM,Masters,Masters,15,13.4
545,Fall,2012,On,PCOB,Hospitality and Tourism,HTM,Seniors,Bachelors,97,88.8
546,Fall,2012,On,PCOB,Hospitality and Tourism,HTM,Sophomores,Bachelors,36,36.0
547,Fall,2012,On,PCOB,Management,BMGT,Doctoral,Doctoral,12,11.3
548,Fall,2012,On,PCOB,Management,BMSC,Doctoral,Doctoral,9,8.00
549,Fall,2012,On,PCOB,Management,MGT,Freshmen,Bachelors,58,58.0
550,Fall,2012,On,PCOB,Management,MGT,Juniors,Bachelors,133,133
551,Fall,2012,On,PCOB,Management,MGT,Seniors,Bachelors,167,163
552,Fall,2012,On,PCOB,Management,MGT,Sophomores,Bachelors,70,70.0
553,Fall,2012,On,PCOB,Marketing,BMKT,Doctoral,Doctoral,9,9.00
554,Fall,2012,On,PCOB,Marketing,MKTG,Freshmen,Bachelors,66,66.0
555,Fall,2012,On,PCOB,Marketing,MKTG,Juniors,Bachelors,122,122
556,Fall,2012,On,PCOB,Marketing,MKTG,Seniors,Bachelors,212,209
557,Fall,2012,On,PCOB,Marketing,MKTG,Sophomores,Bachelors,116,116
558,Fall,2013,Off,CALS,"Ag, Leadership & Community Education",AEE,Masters,Masters,1,0.33
559,Fall,2013,Off,CALS,"Ag, Leadership & Community Education",AGSC,Seniors,Bachelors,1,0.25
560,Fall,2013,Off,CALS,Animal and Poultry Sciences,APSC,Masters,Masters,1,0.33
561,Fall,2013,Off,CALS,Biochemistry,BCHM,Seniors,Bachelors,1,0.25
562,Fall,2013,Off,CALS,Biochemistry,BIOC,Sophomores,Bachelors,1,0.50
563,Fall,2013,Off,CALS,CALS Administration,ALS,Masters,Masters,41,1.11
564,Fall,2013,Off,CALS,Crop & Soil Environmental Science,CSES,Seniors,Bachelors,1,0.25
565,Fall,2013,Off,CALS,Food Science and Technology,FST,Masters,Masters,2,0.00
566,Fall,2013,Off,CALS,Horticulture,EHRT,Seniors,Bachelors,1,0.50
567,Fall,2013,Off,CALS,"Human Nutrition, Foods & Exercise",HNFE,Seniors,Bachelors,6,6.00
568,Fall,2013,Off,CAUS,Myers-Lawson School of Construction,EDP,Doctoral,Doctoral,1,0.67
569,Fall,2013,Off,CAUS,School of Architecture + Design,ADR,Doctoral,Doctoral,9,7.00
570,Fall,2013,Off,CAUS,School of Architecture + Design,ARCH,Masters,Masters,40,31.7
571,Fall,2013,Off,CAUS,School of Architecture + Design,LAR,Masters,Masters,25,21.0
572,Fall,2013,Off,CAUS,School of Pub & Internat Affairs,PAPA,Doctoral,Doctoral,48,29.9
573,Fall,2013,Off,CAUS,School of Pub & Internat Affairs,PAPA,Masters,Masters,72,40.7
574,Fall,2013,Off,CAUS,School of Pub & Internat Affairs,PGG,Doctoral,Doctoral,16,9.22
575,Fall,2013,Off,CAUS,School of Pub & Internat Affairs,PIA,Masters,Masters,30,13.8
576,Fall,2013,Off,CAUS,School of Pub & Internat Affairs,PUA,Seniors,Bachelors,1,0.25
577,Fall,2013,Off,CAUS,School of Pub & Internat Affairs,URPL,Masters,Masters,34,21.3
578,Fall,2013,Off,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Seniors,Bachelors,2,0.83
579,Fall,2013,Off,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Sophomores,Bachelors,1,0.50
580,Fall,2013,Off,CLAHS,Department of Religion and Culture,IDST,Seniors,Bachelors,1,0.75
581,Fall,2013,Off,CLAHS,Foreign Languages and Literatures,CLA,Seniors,Bachelors,1,1.00
